Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
;;001;130;33301;62600;2022/000143;2022/000143;MUSEO SAN ISIDRO. LOS ORÍGENES DE MADRID. ADQUISICION DE WALKIE TALKIES;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;1500,00;2500,00;4000,00;188,50;0,00;3811,50;3811,50;0,00;0,00;0,00;
;;001;130;33301;62900;2021/000486;2021/000486;OBRAS DE ARTE PARA LOS MUSEOS DE LA CIUDAD (ACUERDOS DE LA VILLA);998;VARIOS DISTRITOS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;150000,00;40733,67;190733,67;190733,67;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;62900;2021/000486;2021/340486;"MUSEO ARTE CONTEMPORÁNEO. ESCULTURA DE BELÉN URIEL ""RAYO VERDE""";201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;8712,00;8712,00;0,00;0,00;8712,00;8712,00;8712,00;0,00;8712,00;
;;001;130;33301;62900;2021/000486;2022/001037;"MUSEO ARTE CONTEMPORÁNEO. OBRA AUDIOVISUAL DE CRISTINA LUCAS ""THE PEOPLE THAT IS MISSING""";201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;23232,00;23232,00;0,00;0,00;23232,00;0,00;0,00;0,00;0,00;
;;001;130;33301;62900;2021/000486;2022/001045;MUSEO EL CAPRICHO. CUADRO “RETRATO HIJOS DEL IX DUQUE DE OSUNA” DE WILLIAM BEECHEY;221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;50000,00;50000,00;0,00;0,00;50000,00;0,00;0,00;0,00;0,00;
;;001;130;33301;62900;2021/000486;2022/001203;MUSEO EL CAPRICHO. ADQUISICIÓN GRABADO “RETRATO DEL DUQUE DE OSUNA” DE FERNANDO SELMA;221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;379,86;379,86;0,00;135,86;244,00;244,00;244,00;0,00;244,00;
;;001;130;33301;62900;2021/000486;2022/001362;"MUSEO DE ARTE CONTEMPORÁNEO. ADQUISICIÓN OBRA PICTÓRICA DE COSTUS ""CAÑOS DE LA MECA 2""";201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;23958,00;23958,00;0,00;0,00;23958,00;0,00;0,00;0,00;0,00;
;;001;130;33301;62900;2021/000486;2022/001363;"MUSEO ARTE CONTEMPORÁNEO. ESCULTURA Y MONOTIPO DE LEONOR SERRANO ""ARABESQUE Nº 5""";201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;16577,00;16577,00;0,00;0,00;16577,00;16577,00;0,00;0,00;0,00;
;;001;130;33301;62900;2021/000486;2022/001364;"MUSEO DE ARTE CONTEMPORÁNEO. ADQUISICIÓN ESCULTURA DE LUGÁN ""INTERMITENCIAS LUMINOSAS""";201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;16335,00;16335,00;0,00;0,00;16335,00;16335,00;16335,00;0,00;16335,00;
;;001;130;33301;62900;2021/000486;2022/001371;MUSEO EL CAPRICHO. ADQUISICIÓN DE MEDALLA DEL III DUQUE DE OSUNA DEL SIGLO XVII;221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;237,89;237,89;0,00;0,00;237,89;237,89;237,89;0,00;237,89;
;;001;130;33301;62900;2021/000486;2022/001410;"MUSEO EL CAPRICHO. OBRAS ""RETRATO NIÑO CON PERRO"" Y ""RETRATO NIÑO CON NIDO"" DE FRANCISCO LACOMA";221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;14999,00;14999,00;0,00;0,00;14999,00;14999,00;0,00;0,00;0,00;
;;001;130;33301;62900;2021/000486;2022/001452;MUSEO EL CAPRICHO. ADQUISICIÓN DEL CUADRO “RETRATO DEL ACTOR ISIDORO MÁIQUEZ”;221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;3798,60;3798,60;0,00;138,67;3659,93;3659,93;0,00;0,00;0,00;
;;001;130;33301;62900;2021/000486;2022/001479;MUSEO EL CAPRICHO. ADQUISICIÓN ÓLEO “FIGURAS EN UN PAISAJE” DEL CÍRCULO DE SALVADOR ROSA;221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;1036,98;1036,98;0,00;0,00;1036,98;1036,98;0,00;0,00;0,00;
;;001;130;33301;62901;2022/000144;2022/000144;MUSEO DE HISTORIA DE MADRID. SEÑALÉTICA;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;10000,00;0,00;10000,00;10000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;62999;2022/000489;2022/000489;PALACIO DE LOS DUQUES DE OSUNA EN EL PARQUE DEL CAPRICHO. DESARROLLO MUSEOGRÁFICO;221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;390000,00;-117350,00;272650,00;256940,10;0,00;15709,90;15709,90;0,00;0,00;0,00;
;;001;130;33301;62999;2022/001506;2022/001506;MUSEO DE SAN ISIDRO. LOS ORÍGENES DE MADRID. ADQUISICIÓN DE LIBROS PARA BIBLIOTECAS TÉCNICAS;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;5000,00;5000,00;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;63599;2022/000147;2022/000147;PLANETARIO DE MADRID. RENOVACIÓN DE BUTACAS;202;ARGANZUELA;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;50000,00;0,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;63900;2022/000616;2022/000616;MUSEOS MUNICIPALES. OBRAS DE RESTAURACIÓN Y CONSERVACIÓN;998;VARIOS DISTRITOS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;54150,00;54150,00;54150,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;63999;2022/000149;2022/000149;TEMPLO DE DEBOD. RENOVACIÓN MUSEOGRAFÍA PERMANENTE;209;MONCLOA-ARAVACA;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;40500,00;0,00;40500,00;40500,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;63999;2022/000152;2022/000152;MUSEO HISTORIA DE MADRID. REINSTALACION MUSEOGRÁFICA MAQUETA DE MADRID DE 1830;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;50000,00;-7500,00;42500,00;42500,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;63999;2022/000153;2022/000153;MUSEO DE SAN ISIDRO. LOS ORIGENES DE MADRID. REPOSICIÓN EQUIPO DE GRABACIÓN;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;4500,00;0,00;4500,00;4500,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;63999;2022/001545;2022/001545;CASTILLO DE LA ALAMEDA. PANELES INFORMATIVOS;221;BARAJAS;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;7500,00;7500,00;7500,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33401;60900;2022/001014;2022/001014;PLACAS CONMEMORATIVAS PLAN MEMORIA DE MADRID;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;15000,00;0,00;15000,00;5797,95;0,00;9202,05;9202,05;2123,55;0,00;2123,55;
;;001;130;33401;63900;2022/000175;2022/000175;RESTAURACIÓN ELEMENTOS COLECCIÓN GIGANTES Y CABEZUDOS;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;10000,00;0,00;10000,00;10000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33405;62500;2022/000199;2022/000199;BANDA SINFÓNICA MUNICIPAL. ADQUISICIÓN MOBILIARIO OFICINAS Y ARCHIVO;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;10000,00;-6000,00;4000,00;4000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33405;62599;2022/001035;2022/001035;OTRO EQUIPAMIENTO SERVICIOS BANDA SIFÓNICA MUNICIPAL;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;0,00;12000,00;12000,00;1,48;0,00;11998,52;11998,52;11998,52;0,00;11998,52;
;;001;130;33405;62999;2022/000206;2022/000206;BANDA SINFÓNICA MUNICIPAL. INSTRUMENTOS MUSICALES Y MATERIAL PARA DEPÓSITO Y TRANSPORTE;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;117314,00;-8149,65;109164,35;109164,35;0,00;0,00;0,00;0,00;0,00;0,00;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;130;33405;62999;2021/000099;2021/000099;BANDA SINFÓNICA MUNICIPAL. ADQUISICIÓN DE INSTRUMENTOS MUSICALES;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;0,00;14987,06;14987,06;0,00;0,00;14987,06;14987,06;14987,06;0,00;14987,06;
;;001;130;33405;64001;2022/000207;2022/000207;BANDA SINFÓNICA MUNICIPAL. ADQUISICIÓN DE PARTITURAS SUJETAS A DERECHOS DE AUTOR;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;7000,00;-6000,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2018/005292;2018/005292;MONUMENTO A LAS VÍCTIMAS DEL YAK-42;209;MONCLOA-ARAVACA;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;13945,25;13945,25;121,00;0,00;13824,25;13824,25;0,00;0,00;0,00;
;;001;130;33601;60900;2021/001160;2021/001160;MONUMENTO A BLANCA FERNÁNDEZ OCHOA EN CENTRO DEPORTIVO LA MINA. INSTALACIÓN;211;CARABANCHEL;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;58000,00;58000,00;0,00;100,00;57900,00;57900,00;57900,00;0,00;57900,00;
;;001;130;33601;60900;2021/001214;2021/001214;MONUMENTO A JUANA I DE CASTILLA, Pº DE ESTATUAS DEL PARQUE DEL RETIRO;203;RETIRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;60000,00;60000,00;0,00;0,00;60000,00;59899,99;59899,99;0,00;59899,99;
;;001;130;33601;60900;2022/000053;2022/000053;MONUMENTO A LAS VÍCTIMAS DEL TERRORISMO. INSTALACIÓN;204;SALAMANCA;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;350000,00;0,00;350000,00;350000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/000054;2022/000054;MUSEO DE ARTE CONTEMPORÁNEO EN EL BULEVAR DE JOAQUÍN COSTA. INSTALACIÓN;205;CHAMARTIN;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;675000,00;-317494,80;357505,20;357505,20;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/000055;2022/000055;INTERVENCIONES COMPARTIENDO MUROS ARTE PÚBLICO MADRID;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;215000,00;0,00;215000,00;215000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/000086;2022/000086;MONUMENTO ESCULTÓRICO JUAN SEBASTIAN ELCANO;999;NO DISTRITALIZABLE;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;100000,00;0,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/000154;2022/000154;PLACAS VÍCTIMAS TERRORISMO Y PLAN DE MEMORIA HISTÓRICA;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;225110,00;0,00;225110,00;210711,00;0,00;14399,00;14399,00;14399,00;0,00;14399,00;
;;001;130;33601;60900;2022/001025;2022/001025;MONUMENTO HOMENAJE A LAS VÍCTIMAS DEL CAMPO DE CONCENTRACIÓN DE MAUTHAUSEN,C/SACRAMENTO.INSTALACIÓN;201;CENTRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;50000,00;50000,00;3163,26;0,00;46836,74;46836,74;0,00;0,00;0,00;
;;001;130;33601;60900;2022/001061;2022/001061;MEDALLÓN EN HOMENAJE A EDUARDO DATO E IRADIER, EN LA PLAZA DE LA INDEPENDENCIA. INSTALACIÓN;204;SALAMANCA;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;7865,00;7865,00;90,75;0,00;7774,25;7774,25;7774,25;0,00;7774,25;
;;001;130;33601;60900;2022/001090;2022/001090;MONUMENTO EN RECUERDO Y HOMENAJE A LAS VÍCTIMAS POR ACCIDENTE DE TRÁFICO. INSTALACIÓN;202;ARGANZUELA;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;64854,00;64854,00;0,20;0,00;64853,80;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/001415;2022/001415;BUSTO AL ARQUITECTO LUIS BELLIDO EN EL DISTRITO DE ARGANZUELA. INSTALACIÓN;202;ARGANZUELA;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;16577,00;16577,00;605,00;0,00;15972,00;15972,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/001421;2022/001421;BUSTO A CLARA DEL REY EN JARDINES MEDARDO FRAILE DEL DISTRITO DE CHAMARTÍN. INSTALACIÓN;205;CHAMARTIN;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;16577,00;16577,00;6677,00;0,00;9900,00;9900,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/001485;2022/001485;ESCULTURA FELIPE II EN PLAZA DE LA ARMERÍA. INSTALACIÓN;201;CENTRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;35000,00;35000,00;35000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/001527;2022/001527;MURAL ARTÍSTICO HOMENAJE A MUJERES RELEVANTES EN LA HISTORIA EN EL CENTRO CULTURAL MARCONI. CREACIÓN;217;VILLAVERDE;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;0,00;14943,50;14943,50;60,50;0,00;14883,00;14883,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/001543;2022/001543;MURAL ARTÍSTICO EN EL CENTRO DE SERVICIOS SOCIALES VILLA DE VALLECAS. CREACIÓN;218;VILLA DE VALLECAS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;0,00;17551,05;17551,05;127,05;0,00;17424,00;17424,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/001567;2022/001567;ESCULTURA DEL PERRO PACO. INSTALACIÓN C/ DE LAS HUERTAS CON LA CALLE DE JESÚS;201;CENTRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;17182,00;17182,00;17182,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;130;33601;60900;2022/002037;2022/002037;ARTE UBANO EN EL DISTRITO DE MORATALAZ. IMPLANTACIÓN (ID 20: 16309);214;MORATALAZ;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;100000,00;0,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60912;2022/000109;2022/000109;PROTOTIPO DE SEÑALIZACION PEATONAL LEERMADRID;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;90000,00;90000,00;180000,00;180000,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;130;33601;60912;2022/002004;2022/002004;SEÑALIZACIÓN VESTIGIOS DE LA GUERRA CIVIL EN EL PARQUE DEL OESTE (ID 18: 177);209;MONCLOA-ARAVACA;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;5000,00;0,00;5000,00;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;61900;2022/000402;2022/000402;RESTAURACION DE ESTATUAS Y MONUMENTOS DE LA CIUDAD;998;VARIOS DISTRITOS;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;59348,00;-59348,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;130;33601;61900;2021/001199;2021/001199;MURALLA CRISTIANA. CONSOLIDACIÓN, RESTAURACIÓN Y ACONDICIONAMIENTO SOLAR (ID 20: 12696);201;CENTRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;50000,00;50000,00;49424,30;0,00;575,70;480,46;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;130;33601;61900;2022/002000;2022/002000;MURALLA CRISTIANA EN SOLAR C/ESPEJO,14. CONSOLIDACIÓN, RESTAURACIÓN Y  ENTORNO (ID 20: 12696);201;CENTRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;50000,00;-50000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;62200;2009/000430;2009/000430;BIBLIOTECA MUNICIPAL EN BARRIO DE SAN FERMÍN. CONSTRUCCIÓN;212;USERA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;80000,00;-5000,00;75000,00;3515,83;0,00;71484,17;71484,17;53424,92;0,00;53424,92;
;;001;130;33601;62999;2021/000039;2021/000039;CENTRO DE INTERPRETACION UNESCO. SOPORTES INTERACTIVOS, MAQUETA Y UNIDADES TEMÁTICAS;203;RETIRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;453137,00;36200,00;489337,00;142,10;0,00;489194,90;489194,90;16200,16;0,00;16200,16;
;;001;130;33601;63200;2018/006051;2018/006051;"PALACIO ""EL CAPRICHO"". REHABILITACIÓN PARA DESARROLLO MUSEOGRÁFICO";221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;2680000,00;-466619,37;2213380,63;441459,96;0,00;1771920,67;1771077,19;600,68;0,00;600,68;
;;001;130;33601;63900;2019/000527;2019/000527;MUSEO DE SAN ISIDRO. OBRAS ADECUACIÓN PARA SOSTENIBILIDAD;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;47619,00;0,00;47619,00;0,66;0,00;47618,34;47618,34;0,00;0,00;0,00;
;;001;130;33601;63900;2019/000531;2019/000531;CUARTEL CONDE DUQUE. ADECUACIÓN PROTECCIÓN CONTRA INCENDIOS;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;2675,13;2675,13;0,00;0,00;2675,13;2675,13;0,00;0,00;0,00;
;;001;130;33601;63900;2019/000708;2019/000708;CUARTEL CONDE DUQUE. MONITORIZACIÓN DE CLIMATIZACIÓN;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;165214,00;185685,34;350899,34;54114,89;0,00;296784,45;296784,45;0,00;0,00;0,00;
;;001;130;33601;63900;2019/003222;2019/003222;CERRAMIENTO CASINO DE LA REINA. RESTAURACION;201;CENTRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;36000,00;-36000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;63900;2020/000043;2020/000043;CASA DE VARGAS. REHABILITACIÓN CASA-PALACIO Y JARDÍN DE FELIPE II;209;MONCLOA-ARAVACA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;570000,00;25000,00;595000,00;7066,76;0,00;587933,24;587933,24;364713,46;0,00;364713,46;
;;001;130;33601;63900;2020/000419;2020/000419;PABELLÓN DE HEXÁGONOS CASA DE CAMPO. REHABILITACIÓN;209;MONCLOA-ARAVACA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;254152,00;-220537,26;33614,74;33614,74;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;63900;2020/000782;2020/000782;MUSEO DE HISTORIA DE MADRID. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;242000,00;-142443,90;99556,10;97742,31;0,00;1813,79;1813,79;0,00;0,00;0,00;
;;001;130;33601;63900;2021/000028;2021/000028;IGLESIA DE LAS MARAVILLAS. ACONDICIONAMIENTO;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;1340,64;1340,64;1110,36;0,00;230,28;192,19;0,00;0,00;0,00;
;;001;130;33601;63900;2021/000050;2021/000050;BIBLIOTECA EUGENIO TRIAS. OBRAS DE ACONDICIONAMIENTO Y AMPLIACIÓN;203;RETIRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;54000,00;12889,64;66889,64;309,44;0,00;66580,20;66580,20;26752,27;0,00;26752,27;
;;001;130;33601;63900;2021/000053;2021/000053;NAVE 15 MATADERO. OBRAS DE ACONDICIONAMIENTO;202;ARGANZUELA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;160000,00;0,00;160000,00;121522,00;0,00;38478,00;38478,00;3388,00;0,00;3388,00;
;;001;130;33601;63900;2021/001162;2021/001162;CENTRO DE LAS ARTES DEL LIBRO. REFORMA INSTALACIONES CLIMATIZACIÓN, ELÉCTRICA E ILUMINACIÓN;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;258204,00;125168,45;383372,45;0,00;0,00;383372,45;383372,45;0,00;0,00;0,00;
;;001;130;33601;63900;2021/001441;2021/001441;VENTA DEL BATÁN. OBRAS DE ACONDICIONAMIENTO EXTERIOR Y VALLADO;209;MONCLOA-ARAVACA;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;0,00;67822,06;67822,06;18137,11;0,00;49684,95;49684,95;48159,89;0,00;48159,89;
;;001;130;33601;63900;2022/000092;2022/000092;ARQUITECTURA DE DEFENSA DE LA GUERRA CIVIL. RESTAURACIÓN;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;8000,00;-2000,00;6000,00;6000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;63900;2022/000093;2022/000093;CASA DE LA VILLA. OBRAS DE RESTAURACION;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;150000,00;-135492,10;14507,90;0,00;0,00;14507,90;14507,90;14507,90;0,00;14507,90;
;;001;130;33601;63900;2022/000541;2022/000541;MUSEO ARTE CONTEMPORÁNEO EN CONDE DUQUE. ACONDICIONAMIENTO NUEVAS SALAS;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;1000000,00;-123000,00;877000,00;877000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;63900;2022/000551;2022/000551;EDIFICIO C/ PEIRONCELLY, 10. REHABILITACIÓN PARA DOTACIÓN CULTURAL;213;PUENTE DE VALLECAS;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;300000,00;0,00;300000,00;300000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;63900;2022/001108;2022/001108;PALACIO CIBELES. OBRAS DE REPARACIÓN DE HUMEDADES EN TERRAZA;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;100000,00;100000,00;9969,37;0,00;90030,63;90030,63;0,00;0,00;0,00;
;;001;130;33601;63900;2022/001398;2022/001398;CUARTEL CONDE DUQUE. OBRAS PARA LA TERMORREGULACIÓN Y ADECUACIÓN DE ESPACIOS;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;14050,00;14050,00;13184,49;0,00;865,51;865,51;0,00;0,00;0,00;
;;001;130;33601;64100;2022/001446;2022/001446;BASE DE DATOS ONLINE PARA EL SISTEMA DE GESTIÓN DEL PAISAJE DE LA LUZ: PASEO DEL PRADO Y BUEN RETIRO;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;0,00;7619,37;7619,37;0,00;0,00;7619,37;7619,37;0,00;0,00;0,00;
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;130;33601;64100;2020/000331;2020/000331;CREACIÓN APP CANDIDATURA DE PRADO-RETIRO A PATRIMONIO MUNDIAL UNESCO;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;0,00;54450,00;54450,00;19118,00;0,00;35332,00;35332,00;0,00;0,00;0,00;
;;001;131;34102;62302;2022/001062;2022/001062;EQUIPAMIENTO ESPACIO DEPORTIVO DE FORMACIÓN SERVICIOS DE DEPORTE;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;5785,00;5785,00;0,75;0,00;5784,25;5784,25;5784,25;0,00;5784,25;
;;001;131;34102;62302;2022/001302;2022/001302;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS ÁREA DELEGADA DE DEPORTE;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;135,00;135,00;0,87;0,00;134,13;134,13;134,13;0,00;134,13;
;;001;131;34102;62500;2022/001312;2022/001312;SERVICIOS ADMINISTRATIVOS DIRECCIÓN GENERAL DE DEPORTE. MOBILIARIO DE OFICINA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;22110,00;22110,00;1333,82;0,00;20776,18;20776,18;4786,28;0,00;4786,28;
;;001;131;34102;62599;2022/001062;2022/001062;EQUIPAMIENTO ESPACIO DEPORTIVO DE FORMACIÓN SERVICIOS DE DEPORTE;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;1648,00;1648,00;42,60;0,00;1605,40;1605,40;1605,40;0,00;1605,40;
