Centro;Descripcion Centro;Seccion;Descripcion Seccion;Código PEP;Denominación;Año inicio;Año de finalización previsto;Año de finalización;Distrito;Denominación Distrito;Dirección;Tipo Vial;Vial;Numero;X;Y;Latitud;Longitud;LÍNEA DE INVERSIÓN;DENOMINACIÓN LÍNEA DE INVERSIÓN;Gasto ejecutado;Importe 2022;Importe 2023;Importe 2024;Importe 2025;Resto Anualidades;Total previsto;Estado;Url complementaria1;Url complementaria2;Observaciones;Url_fotografia;Fecha de los datos
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2019/000302;CENTRO DE SERVICIOS SOCIALES SAN DIEGO. AMPLIACIÓN;2019;2022;2022;213;PUENTE DE VALLECAS;CALLE JAVIER DE MIGUEL, 10 C/V SAN DIEGO,8 C/V PUERTO BONAIGUA;CALLE;CALLE JAVIER DE MIGUEL, 10 C/V SAN DIEGO,8 C/V PUERTO BONAIGUA;;;;40.3886611;-3.6658291;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;1.378.420,91;1543205;;;;;2.921.625,91;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2019-000302_CSS._SAN_DIEGO._AMPLIACION.jpg;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2017/007121;PARQUE SAN ISIDRO. REHABILITACIÓN (ID 17: 4302);2017;2022;2022;211;CARABANCHEL;PASEO 15 DE MAYO Y PASEO ERMITA DEL SANTO C/V CALLE VÍA CARPETANA;PASEO;PASEO 15 DE MAYO Y PASEO ERMITA DEL SANTO C/V CALLE VÍA CARPETANA;;;;40.4006829;-3.7272645;09;MEDIO AMBIENTE;203.400,54;3019590;;;;;3.222.990,54;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2017-007121_PARQUE_SAN_ISIDRO.jpg;23/02/2023
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2017/000597;CENTRO DE SERVICIOS SOCIALES EN SAN BLAS, C/POBLADURA DEL VALLE, 13. CONSTRUCCIÓN;2018;2022;2022;220;SAN BLAS-CANILLEJAS;CALLEPOBLADURA DEL VALLE, 13;CALLE;POBLADURA DEL VALLE;13;;;40.4263129;-3.6220081;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;2.769.554,56;186164;;;;;2.955.718,56;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2017-000597_CSS_POBLADURA_DEL_VALLE.jpg;23/02/2023
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2017/000191;PISCINA CUBIERTA C/CEA BERMUDEZ. CONSTRUCCIÓN;2018;2022;2022;207;CHAMBERÍ;CALLE CEA BERMUDEZ 3 Y 5;CALLE;CEA BERMUDEZ;3 y 5;;;40.4385953;-3.7083185;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;4.834.596,50;2237542,89;;;;;4.834.596,50;FINALIZADO;;;Importe 2022 es el crédito definitivo contabilizado a 31.12.2022;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2017-000191_PISCINA_CUBIERTA_CEA_BERMUDEZ.jpg;23/02/2023
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2017/000189;UNIDAD INTEGRAL POLICÍA DISTRITO RETIRO Y BASE DEL SAMUR. CONSTRUCCIÓN;2017;2022;2022;203;RETIRO;CALLE HOYUELO, 7;CALLE;HOYUELO;7;;;40.4009974;-3.6784228;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;3.868.149,27;1418815;;;;;5.286.964,27;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2017-000189_UID_POLICIA_Y_(SAMUR)_RETIRO.jpg;23/02/2023
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2016/000724;PASARELA PEATONAL ACCESO CERCANÍAS SAN CRISTÓBAL DE LOS ÁNGELES DESDE Bº DE BUTARQUE;2018;2022;2022;217;VILLAVERDE;ACCESO CERCANÍAS SAN CRISTÓBAL DE LOS ÁNGELE;;ACCESO CERCANÍAS SAN CRISTÓBAL DE LOS ÁNGELE;;;;40.3403167;-3.6832757;07;INFRAESTRUCTURAS;1.610.836,90;1294554;;;;;2.905.390,90;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2016-000724_PASARELA_CERCANIAS_SAN_CRISTOBAL.jpg;23/02/2023
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2016/000538;CENTRO DE SERVICIOS SOCIALES ENSANCHE DE VALLECAS. CONSTRUCCIÓN;2017;2022;2022;218;VILLA DE VALLECAS;AVENIDA ENSANCHE DE VALLECAS, 91;AVENIDA;ENSANCHE DE VALLECAS;91;;;40.3624877;-3.5997148;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;6.584.730,10;1187664,46;;;;;6.584.730,10;FINALIZADO;;;Importe 2022 es el crédito definitivo contabilizado a 31.12.2022;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2016-000538_CSS_ENSANCHE_DE_VALLECAS.jpg;23/02/2023
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2016/000537;CENTRO JUVENIL ZOFIO. CONSTRUCCIÓN;2017;2022;2022;212;USERA;CALLE AVENA, 5 Y 7;CALLE;AVENA;5 y 7;;;40.37754434245922;-3.715659804601842;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;6.375.756,47;55000;;;;;6.430.756,47;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2016-000537_CENTRO_JUVENIL_ZOFIO.jpg;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2015/000216;DRENAJE VÍA DE SERVICIO DE LA N-III A LA ALTURA DEL ENSANCHE DE VALLECAS;2016;2022;2022;219;VICÁLVARO;ÁMBITO UZPP 2.04 LOS BERROCALES;;ÁMBITO UZPP 2.04 LOS BERROCALES;;;;40.37375603346773;-3.5974301000917963;09;MEDIO AMBIENTE;1.513.989,72;1757411;;;;;3.271.400,72;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2015-000216_DRENAJE_VIA_SERVICIO_N-III_ENSANCHE_VALLECAS.jpg;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2015/000215;COLECTOR DOBLADO DE VICÁLVARO. CONSTRUCCIÓN;2016;2022;2022;219;VICÁLVARO;LOS BERROCALES. CARRETERA M-203, JUNTO A LA ERMITA ;;LOS BERROCALES. CARRETERA M-203, JUNTO A LA ERMITA;;;;40.386389;-3.575556;09;MEDIO AMBIENTE;10.486.151,63;3570164;;;;;14.056.315,63;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2015-000215_COLECTOR_DOBLADO_VICALVARO.jpg;23/02/2023
001;AYUNTAMIENTO;120;PORTAVOZ, SEGURIDAD Y EMERGENCIAS;2021/000399;PARQUE DE BOMBEROS Nº 5. OBRAS DE REFORMA INTEGRAL;2021;2023;;212;USERA;PASEO SANTA MARÍA DE LA CABEZA, 95;PASEO DE;SANTA MARÍA DE LA CABEZA;95;;;40.3922859;-3.7089303;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1.689.000,00;4700833;1700000;;;;8.089.833,00;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;120;PORTAVOZ, SEGURIDAD Y EMERGENCIAS;2021/000402;PARQUE DE BOMBEROS Nº 1. OBRAS DE REFORMA Y ADECUACIÓN;2021;2023;;207;CHAMBERÍ;CALLE DE SANTA ENGRACIA 116, 118 Y 120;CALLE;SANTA ENGRACIA;116, 118, 120;;;40.44038738649969;-3.7007173334334205;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;499.628,85;1890285;700000;;;;3.089.913,85;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;120;PORTAVOZ, SEGURIDAD Y EMERGENCIAS;2021/000406;EDIFICIO POLICÍA MUNICIPAL C/ PLOMO, 14. OBRAS DE REHABILITACIÓN PARCIAL;2021;2023;;202;ARGANZUELA;C/PLOMO, 14;CALLE;PLOMO;14;;;40.39281490540317;-3.689732618094451;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1.689.389,72;4332741;2500000;;;;8.522.130,72;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;120;PORTAVOZ, SEGURIDAD Y EMERGENCIAS;2022/000418;BASE 0 SAMUR-PROTECCIÓN CIVIL. OBRAS DE REFORMA;2022;2023;;209;MONCLOA-ARAVACA;RONDA DE LAS PROVINCIAS, 7;RONDA;DE LAS PRONVINCIAS;7;;;40.41176384535083;-3.743862787553562;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;825000;1000000;;;;1.825.000,00;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;120;PORTAVOZ, SEGURIDAD Y EMERGENCIAS;2022/000420;UNIDAD INTEGRAL POLICÍA MUNICIPAL USERA. OBRAS DE SANEAMIENTO Y REFORMA DE VESTUARIOS;2022;2023;;212;USERA;C/DOCTOR TOLOSA LATOUR, 16;CALLE;DOCTOR TOLOSA LATOUR;16;;;40.3759435930581 ;-3.702718487554872;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;935000;635000;;;;1.570.000,00;EN PROCESO;;;Continúa ejecución en 2023 con Codigo de Proyecto 2023/000387;;23/02/2023
001;AYUNTAMIENTO;120;PORTAVOZ, SEGURIDAD Y EMERGENCIAS;2022/000421;ESCUADRÓN POLICÍA MUNICIPAL. OBRAS DE REFORMA CANTINA;2022;2023;;209;MONCLOA-ARAVACA;CARRETERA DEL PARDO, 3;CARRETERA;DEL PARDO;3;;;40.47745229980593;-3.7513272182341164;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;300000;1700000;;;;2.000.000,00;EN PROCESO;;;Continúa ejecución en 2023 con Codigo de Proyecto 2023/000384;;23/02/2023
001;AYUNTAMIENTO;120;PORTAVOZ, SEGURIDAD Y EMERGENCIAS;2022/000425;PARQUE 9 BOMBEROS. OBRAS PARA INSTALACIÓN DE CAMPA PROVISIONAL;2022;2022;;208;FUENCARRAL-EL PARDO;AVENIDA MONFORTE DE LEMOS, 20;AVENIDA;MONFORTE DE LEMOS;20;;;40.48022515029228 ;-3.6996125875510923;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;1540000;;;;;1.540.000,00;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;120;PORTAVOZ, SEGURIDAD Y EMERGENCIAS;2022/000426;PARQUE DE BOMBEROS 9. OBRAS DE REFORMA INTEGRAL;2022;2023;;208;FUENCARRAL-EL PARDO;AVENIDA MONFORTE DE LEMOS, 20;AVENIDA;MONFORTE DE LEMOS;20;;;40.480208828940015 ;-3.69961258755109232;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;300000;3000000;;;;3.300.000,00;EN PROCESO;;;Continúa ejecución en 2023 con Codigo de Proyecto 2023/000385;;23/02/2023
001;AYUNTAMIENTO;130;CULTURA, TURISMO Y DEPORTE;2018/006051;"PALACIO ""EL CAPRICHO"". REHABILITACIÓN PARA DESARROLLO MUSEOGRÁFICO";2018;2023;;221;BARAJAS;PASEO ALAMEDA DE OSUNA, 25;PASEO;ALAMEDA DE OSUNA;25;;;40.4547855;-3.6019412;10;CULTURA;2.076.545,99;2680000;1600000;;;;6.356.545,99;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;130;CULTURA, TURISMO Y DEPORTE;2019/000527;MUSEO DE SAN ISIDRO. OBRAS ADECUACIÓN PARA SOSTENIBILIDAD;2021;2023;;201;CENTRO;PLAZA SAN ANDRÉS, 2;PLAZA;SAN ANDRÉS;2;;;40.4120708;-3.7132821;10;CULTURA;69.386,68;47619;1500000;;;;1.617.005,68;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;130;CULTURA, TURISMO Y DEPORTE;2020/000043;CASA DE VARGAS. REHABILITACIÓN CASA-PALACIO Y JARDÍN DE FELIPE II;2020;2023;;209;MONCLOA-ARAVACA;PASEO DEL EMBARCADERO, 2;PASEO DEL;DEL EMBARCADERO;2;;;40.4191125;-3.7256439;10;CULTURA;59.483,19;570000;2600000;;;;3.229.483,19;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;130;CULTURA, TURISMO Y DEPORTE;2020/000419;PABELLÓN DE HEXÁGONOS CASA DE CAMPO. REHABILITACIÓN;2022;2023;;209;MONCLOA-ARAVACA;CALLE DE LOS HEXÁGONOS, 4;CALLE;DE LOS HEXÁGONOS;4;;;40.4126577;-3.7442902;10;CULTURA;;254152;500000;;;;754.152,00;EN PROCESO;;;Continúa Ejecución en 2023 gestionada por Madrid destino, Cultura, Turismo y Negocio. S.A.;;23/02/2023
001;AYUNTAMIENTO;130;CULTURA, TURISMO Y DEPORTE;2021/000053;NAVE 15 MATADERO. OBRAS DE ACONDICIONAMIENTO;2022;2023;;202;ARGANZUELA;PLAZA DE LEGAZPI, 8;PLAZA;DE LEGAZPI;8;;;40.3917614508368 ;-3.6963276163896612;10;CULTURA;;160000;1600000;;;;1.760.000,00;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;130;CULTURA, TURISMO Y DEPORTE;2022/000541;MUSEO ARTE CONTEMPORÁNEO EN CONDE DUQUE. ACONDICIONAMIENTO NUEVAS SALAS;2022;2022;;201;CENTRO;CALLE DEL CONDE DUQUE, 9;CALLE;DEL CONDE DUQUE;9;;;40.42741912138544 ;-3.7107288317298197;10;CULTURA;;1000000;;;;;1.000.000,00;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;131;DEPORTE;2019/003146;UNIDADES DEPORTIVAS PARA LA PRÁCTICA DEL RUGBY EN VILLA DE VALLECAS. CONSTRUCCIÓN;2021;2022;2022;218;VILLA DE VALLECAS;CALLE EDUARDO CHILLIDA C/V CALLE ARTE HIPERREALISTA;CALLE;EDUARDO CHILLIDA C/V CALLE ARTE HIPERREALISTA;;;;40.3597278;-3.5890154;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2.373.984,67;613000;;;;;2.986.984,67;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2019-003146_RUGBY_VILLA_VALLECAS.jpg;23/02/2023
001;AYUNTAMIENTO;131;DEPORTE;2021/001117;DEPORTIVO BÁSICO LOS POBLADOS. ACONDICIONAMIENTO CAMPO DE FÚTBOL Y VESTUARIOS;2022;2022;;211;CARABANCHEL;AV.DE LOS POBLADOS,106;AVENIDA;DE LOS POBLADOS;106;;;'40.37376874611199;-3.735160474061030;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;;1490000;;;;;1.490.000,00;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2015/000224;AUMENTO DE LA CAPACIDAD DEL DESAGÜE DEL TRAMO INFERIOR ARROYO DE LOS MIGUELES;2016;2023;;219;VICÁLVARO;INICIO DEL CAUCE DEL ARROYO EN ÁMBITO UZPP 2.04 LOS BERROCALES HASTA LAS INMEDIACIONES DE LA A3;;BERROCALES HASTA LAS INMEDIACIONES DE LA A3;;;;40.37320354825461;-3.5599462399323714;09;MEDIO AMBIENTE;109.768,77;400000;3300000;;;;3.809.768,77;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2017/000249;PARQUE DEL RETIRO. ACTUACIONES DE REHABILITACIÓN;2017;2023;;203;RETIRO;PLAZA  INDEPENDENCIA, 7 ;PLAZA;DE LA INDEPENDENCIA;7;;;40.419683887311045;-3.6879969384116786;09;MEDIO AMBIENTE;21.417,00;400000;1600000;;;;2.021.417,00;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000344;NUEVA PLANTA DE MATERIA ORGÁNICA EN EL PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;2022;2023;;218;VILLA DE VALLECAS;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;;CASCO HISTÓRICO DE VALLECAS;;;;40.336444;-3.577083;09;MEDIO AMBIENTE;;18146775;13849313,66;;;;31.996.088,66;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000374;ENSANCHE DE VALLECAS. ACONDICIONAMIENTO DE CAMINOS Y ZONAS ESTANCIALES;2019;2022;2022;218;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;ENSANCHE DE;ENSANCHE DE VALLECAS;;;;40.365205725985575;-3.594149223122848;09;MEDIO AMBIENTE;1.867.152,72;323794;;;;;2.190.946,72;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2019-000374_ENSANCHE_VALLECAS._CAMINOS_Y_Z.ESTANCIAL.jpg;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000544;ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE REJAS. OBRAS ADECUACIÓN Y MEJORA;2020;2026;;221;BARAJAS;CAMINO DE LA MUÑOZA;CAMINO;DE LA MUÑOZA;;;;40.451781227823204;-3.535458209657427;09;MEDIO AMBIENTE;58.320,20;1206920;17000000;17000000;17000000;19038163,52;71.303.403,72;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000545;ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE VALDEBEBAS. OBRAS DE ADECUACIÓN Y MEJORA;2020;2026;;221;BARAJAS;CARRETERA ANTIGUA DE PARACUELLOS DE JARAMA, 44;CARRETERA;ANTIGUA DE PARACUELLOS DE JARAMA;44;;;40.4944431;-3.5501484;09;MEDIO AMBIENTE;53.753,12;1873014;20390000;20390000;20390000;6841340,92;69.938.108,04;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000666;COLECTOR VICÁLVARO A, SECTOR LOS AHIJONES. CONSTRUCCIÓN;2019;2022;;219;VICÁLVARO;ÁMBITO UZPP 2.03 LOS AHIJONES Y ÁMBITO UZPP 2.04 LOS BERROCALES;;ÁMBITO UZPP 2.03 LOS AHIJONES Y ÁMBITO UZPP 2.04 LOS BERROCALES;;;;40.38058555358565;-3.5665939694949285;09;MEDIO AMBIENTE;235.646,04;13676518;;;;;13.912.164,04;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/003546;PARQUE DEL PARAÍSO. OBRAS DE ADECUACIÓN Y MEJORA (ID 18: 409);2020;2022;2022;220;SAN BLAS-CANILLEJAS;AVENIDA DE ARCENTALES C/V CALLE ALBAIDA;AVENIDA DE;DE ARCENTALES C/V CALLE ALBAIDA;;;;40.434248;-3.612367;09;MEDIO AMBIENTE;247.968,52;499837;;;;;747.805,52;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2019-003546_PARQUE_DEL_PARAISO.jpg;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/003809;RÁPIDO DE LA RED DE ALCANTARILLADO DE LA CUENCA DE BUTARQUE. APROVECHAMIENTO ENERGÉTICO;2020;2023;;217;VILLAVERDE;C/ PUEBLA DE SANABRIA ;CALLE;PUEBLA DE SANABRIA;;;;40.35081581;-3.71232738;09;MEDIO AMBIENTE;48.017,97;100000;1000000;;;;1.148.017,97;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/003811;ESTANQUE DEL PARQUE DEL RETIRO. ACONDICIONAMIENTO ESTACIÓN DE TRATAMIENTO DE AGUAS;2020;2023;;203;RETIRO;PL. MAESTRO VILLA  ;PLAZA;MAESTRO VILLA;;;;40.41799156;-3.68330813;09;MEDIO AMBIENTE;22.918,48;10000;1500000;;;;1.532.918,48;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/004321;DEPURADORA DE BUTARQUE CONSOLIDACIÓN DE LOS TERRENOS;2020;2023;;217;VILLAVERDE;AVENIDA DE LOS ROSALES, 399  ;AVENIDA;DE LOS ROSALES;399;;;40.334267204235616;-3.6637888028978547;09;MEDIO AMBIENTE;60.441,94;220000;3280000;;;;3.560.441,94;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/004325;PARQUE GARRIGUES WALKER.REHABILITACION Y ORDENACION DE USOS;2021;2022;2022;213;PUENTE DE VALLECAS;RONDA DEL SUR 10   C/V AVDA JOAQUIN GARRIGUIES WALKER ;RONDA;SUR C/V AVDA JOAQUIN GARRIGUIES WALKER;10;;;40.37549439;-3.67140488;09;MEDIO AMBIENTE;138.558,90;1190687;;;;;1.329.245,90;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2019-004325_PARQUE_GARRIGUES_WALKER.jpg;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2020/000278;OBRAS EJECUCIÓN NUDO NORTE M-30 MADRID;2020;2023;2022;"205 (30%) - 
208 (70%)";FUENCARRAL-EL PARDO - CHAMARTÍN;ENTRE AVENIDA DE LA ILUSTRACIÓN Y NUDO DE MANOTERAS, TRAMO DESDE EL PK 30+300 HASTA EL 32+200;;ENTRE AVENIDA DE LA ILUSTRACIÓN Y NUDO DE MANOTERAS, TRAMO DESDE EL PK 30+300 HASTA EL 32+200;;;;40.4833757449582;-3.6813940831152716;07;INFRAESTRUCTURAS;20.692.763,99;24900000;4200000;;;;49.792.763,99;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2020-000278_EJECUCION_NUDO_NORTE_MADRID.jpg;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2020/000323;COLECTOR EN C/ EDUARDO BARREIROS. CONSTRUCCIÓN;2020;2022;2022;217;VILLAVERDE;CALLE EDUARDO BARREIROS;CALLE;EDUARDO BARREIROS;;;;40.35898888676473;-3.702677103983562;09;MEDIO AMBIENTE;897.916,90;1280100;;;;;2.178.016,90;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2020-000323_COLECTOR_EDUARDO_BARREIROS.jpg;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2020/000429;ZONA VERDE ENTRE C/ REAL DE ARGANDA Y C/ PUENTELARRA. REMODELACIÓN;2020;2022;2022;218;VILLA DE VALLECAS;C/ REAL DE ARGANDA Y C/ PUENTELARRA;CALLE;REAL DE ARGANDA C/V C/ PUENTELARRA;;;;40.37834065383159;-3.609308108517031;09;MEDIO AMBIENTE;155.823,39;1229726;;;;;1.385.549,39;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2020-000429_ZONA_VERDE_C.REAL_ARGANDA-PUENTELARRA.jpg;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2021/000001;CENTRO DE TRATAMIENTO  LAS DEHESAS. SISTEMAS DE DESODORIZACIÓN;2022;2022;;218;VILLA DE VALLECAS;CENTRO DE TRATAMIENTO  LAS DEHESAS;;CENTRO DE TRATAMIENTO  LAS DEHESAS;;;;40.33552477;-3.58243889;09;MEDIO AMBIENTE;;4911311;;;;;4.911.311,00;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2021/000002;CENTRO DE TRATAMIENTO LA PALOMA. SISTEMAS DE DESODORIZACIÓN;2022;2024;;218;VILLA DE VALLECAS;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;;;;40.33756827;-3.5755459;09;MEDIO AMBIENTE;;5456003;;86298;;;5.542.301,00;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2021/000347;"PARQUE DE LAS CRUCES, DISTRITO DE CARABANCHEL. REHABILITACIÓN (ID 19: 9283;11756)";2021;2022;;211;CARABANCHEL;AVENIDA POBLADOS C/V CALLE CONSUELO GUZMÁN C/V VIDAUBA;AVENIDA DE;LOS POBLADOS C/V CALLE CONSUELO GUZMÁN C/V VIDAUBA;;;;40.376885;-3.753343;09;MEDIO AMBIENTE;39.993,57;1918590;;;;;1.958.583,57;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2021/000348;PARQUE DEL GASOMETRO, DISTRITO DE ARGANZUELA. REHABILITACIÓN;2021;2022;2022;202;ARGANZUELA;CALLE RONDA DE TOLEDO C/V CALLE GASÓMETRO;CALLE;RONDA DE TOLEDO C/V CALLE GASÓMETRO;;;;40.4059554;-3.7102481;09;MEDIO AMBIENTE;30.971,99;1210000;;;;;1.240.971,99;FINALIZADO;;;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-000348_PARQUE_DEL_GASOMETRO.jpg;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2021/000349;PARQUE DE PRADOLONGO, DISTRITO DE USERA. REHABILITACIÓN Y AMPLIACIÓN;2021;2022;;212;USERA;AVENIDA DE LOS POBLADOS C/V CALLE DOCTOR TOLOSA LATOUR Y EDUARDO BARREIROS;AVENIDA DE;LOS POBLADOS C/V CALLE DOCTOR TOLOSA LATOUR Y EDUARDO BARREIROS;;;;40.371319;-3.703703;09;MEDIO AMBIENTE;30.971,99;1400000;;;;;1.430.971,99;EN PROCESO;;;;;23/02/2023
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2021/000496;CARRIL BICI EJE PRADO-RECOLETOS-CASTELLANA TRAMO PLAZA CASTILLA-RAIMUNDO FERNANDEZ VILLAVERDE;2021;2023;;205 (50%) - 206 (50%);CHAMARTÍN - TETUÁN;"PASEO DE LA CASTELLANA, 112 AL 200, LADO PARES, DISTRITO DE CHAMARTÍN.
PASEO DE LA CASTELLANA, 71 AL 187, LADO IMPARES, DISTRITO DE TETUÁN.";PASEO;DE LA CASTELLANA;112 AL 200;;;40.44689407084407;-3.6904570167187587;07;INFRAESTRUCTURAS;17.883,80;5900000;1500000;;;;7.417.883,80;EN PROCESO;;;;;23/02/2023
