Centro;Descripcion Centro;Seccion;Descripcion Seccion;Código PEP;Denominación;Año inicio;Año de finalización previsto;Año de finalización;Distrito;Denominación Distrito;Dirección;Tipo Vial;Vial;Numero;Latitud;Longitud;LÍNEA DE INVERSIÓN;DENOMINACIÓN LÍNEA DE INVERSIÓN;Gasto ya ejecutado;Importe 2022;Gasto ejecutado año en curso;Importe 2023;Importe 2024;Importe 2025;Resto Anualidades;Gasto ejecutado;Presupuesto Total (Previsto);Estado;Observaciones;Url_fotografia;Fecha de los datos
708;EMPRESA MUNICIPAL DE SERVICIOS FUNERARIOS Y CEMENTERIOS, S.A.;120;PORTAVOZ, SEGURIDAD Y EMERGENCIAS;2020/EMSFMC/02;ACTUACIONES EN CEMENTERIO DE LA ALMUDENA;2020;2024;;215;CIUDAD LINEAL;Avenida De Daroca, 90 28017 Madrid;Avenida de;Daroca;90;40.4254386;-3.6490277;04;SALUD PÚBLICA;214032,13;2945500;;700000;0;0;0;;3859532,13;EN PROCESO;;;2022-03-30
708;EMPRESA MUNICIPAL DE SERVICIOS FUNERARIOS Y CEMENTERIOS, S.A.;120;PORTAVOZ, SEGURIDAD Y EMERGENCIAS;2020/EMSFMC/05;RENOVACIÓN  TANATORIOS;2020;2024;;215;CIUDAD LINEAL;Calle Salvador De Madariaga,11 28027 Madrid;Calle;Salvador De Madariaga;11;40.4401633;-3.6598874;04;SALUD PÚBLICA;92143;4684100;;0;0;0;0;;4776243;EN PROCESO;;;2022-03-30
700;EMPRESA MUNICIPAL DE TRANSPORTES, S.A.;150;MEDIO AMBIENTE Y MOVILIDAD;2021/EMT/001;CONSTRUCCIÓN DE NUEVO CENTRO DE OPERACIONES EN LA ÉLIPA;2018;2025;;215;CIUDAD LINEAL;LA ÉLIPA;Calle;Nuestra señora del Villar;31;40.4231;-3.6524;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;418280;16185800;;40111600;55111600;0;0;;111827280;EN PROCESO;;;2022-03-30
700;EMPRESA MUNICIPAL DE TRANSPORTES, S.A.;150;MEDIO AMBIENTE Y MOVILIDAD;2021/EMT/002;CONSTRUCCIÓN DE NUEVO CENTRO DE OPERACIONES EN LAS TABLAS;2021;2025;;208;FUENCARRAL-EL PARDO;LAS TABLAS;Calle;San Miguel del Camino;2f;40.5051;-3.6695;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;400000;19200000;;50200000;50200000;32100000;0;;152100000;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;31;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 41B;2020;2024;;219;VICÁLVARO;Contrucción Calle Cerro Del Tesoro, 31;Calle;Cerro del Tesoro;31;40.4069441;-3.5531687;15;VIVENDA;1057845,26;4218035,6;;6894948,81;4937226,74;0;0;;17108056,409999996;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;29;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 39A;2020;2024;;219;VICÁLVARO;Contrucción Calle Diálogo, 79;Calle;Calle Diálogo;79;40.4067067;-3.5560424;15;VIVENDA;1129420,54;4218035,6;;6894948,81;4937226,74;0;0;;17179631,689999998;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;30;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 39B;2020;2024;;219;VICÁLVARO;Contrucción Calle Diálogo, 63;Calle;Calle Diálogo;63;40.4067044;-3.556465;15;VIVENDA;683353,99;3550871,05;;9549356,72;4049174,83;0;0;;17832756,590000004;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;38;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. T 10BC;2020;2025;;219;VICÁLVARO;Contrucción Calle Ilusión, 41;Calle;Ilusión;41;40.405684;-3.5572887;15;VIVENDA;12757,64;0;;5391824,35;6724651,26;1344930,25;0;;13474163,5;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;35;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 5C;2020;2024;;219;VICÁLVARO;Contrucción Calle Arroyo Cañaveral, 75;Calle;Arroyo Cañaveral;75;40.4002565;-3.5605078;15;VIVENDA;84627,4;2090790,66;;8097871,75;3470516,47;0;0;;13743806,280000001;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;26;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO M5A;2019;2024;;219;VICÁLVARO;Contrucción Cl Enrique Urquijo, 90;Calle;Enrique Urquijo;90;40.4006641;-3.5614487;15;VIVENDA;1327141,2;4400227,46;;7119831,22;2139680,51;0;0;;14986880,389999999;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;27;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN8 VICALVARO M5B;2019;2024;;219;VICÁLVARO;Contrucción Cl Francisco Grande Covian, 170;Calle;Grande Covian;170;40.4014654;-3.5614492;15;VIVENDA;1479552,94;3830907,94;;6031452,3;2038385,38;0;0;;13380298,559999999;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;34;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 34B;2020;2024;;219;VICÁLVARO;Contrucción Avenida Miguel Delibes, 65;Avenida;Miguel Delibes;65;40.405514;-3.5615997;15;VIVENDA;23768,4;2058663,43;;7977835,79;3412791,8;0;0;;13473059,419999998;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;37;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. T 6B;2020;2024;;219;VICÁLVARO;Contrucción Calle Enrique Urquijo, 91;Calle;Enrique Urquijo;91;40.4010441;-3.5618687;15;VIVENDA;155839,4;1076711,26;;4172542,6;1784606,33;0;0;;7189699,59;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;36;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. T 6A;2020;2024;;219;VICÁLVARO;Contrucción Calle Enrique Urquijo, 81;Calle;Enrique Urquijo;81;40.4007041;-3.5621687;15;VIVENDA;55819,4;1076711,26;;4172630,92;1784518,01;0;0;;7089679,59;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;32;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 30A;2020;2024;;219;VICÁLVARO;Contrucción Avenida Miguel Delibes, 50;Avenida;Miguel Delibes;50;40.4054441;-3.5638987;15;VIVENDA;811926,71;3417773,32;;3375454,15;6198774,37;0;0;;13803928,55;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;33;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 30D;2020;2024;;219;VICÁLVARO;Contrucción Calle Jose Escobar Y Saliente, 80;Calle;Jose Escobar Y Saliente;80;40.4048787;-3.5647897;15;VIVENDA;589796,36;2697698,2;;7187234,19;3059801,54;0;0;;13534530,29;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;25;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LA ROSILLA 3;2019;2024;;218;VILLA DE VALLECAS;Contrucción Calle Castejon De Henares;Calle;Castejon De Henares;;40.374148939335804;-3.63320586229997;15;VIVENDA;1304425,01;4310511,21;;4711989,67;1591852,86;0;0;;11918778,75;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;23;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LA ROSILLA 1;2019;2024;;218;VILLA DE VALLECAS;Contrucción Calle El Sitio De Baler Nº 1 A 11 Y Crta. Villaverde A Vallecas Nº 290;;;;40.374018500360734;-3.635026476527207;15;VIVENDA;1949656,82;5069469,02;;6069469,02;1140139,68;0;0;;14228734,54;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;24;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LA ROSILLA 2;2019;2024;;218;VILLA DE VALLECAS;Contrucción Calle De Nueva Creacion;;;;40.37351413395205;-3.635163450630154;15;VIVENDA;2214991,04;3952908,77;;4500727,19;1217097,05;0;0;;11885724,05;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;20;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN SAN FRANCISCO JAVIER VI;2017;2023;;213;PUENTE DE VALLECAS;Contrucción Calle Eduardo Rojo;Calle;Eduardo Rojo;;40.38564471870832;-3.6636112588068266;15;VIVENDA;3604919,74;4650413,25;;275652,89;0;0;0;;8530985,88;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;10;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NUESTRA SEÑORA  DE LOS ANGELES 3;2017;2023;;213;PUENTE DE VALLECAS;Contrucción Calle Martínez De La Riva, 100;Calle;Martínez de la Riva;100;40.386498;-3.6663675;15;VIVENDA;1221091,99;5088438,23;;4573310,68;0;0;0;;10882840,9;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;22;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NUESTRA SEÑORA  DE LOS ANGELES 4;2019;2024;;213;PUENTE DE VALLECAS;Contrucción Calle Peña Amaya, 1;Calle;Peña Amaya;1;40.3850508;-3.6668926;15;VIVENDA;1246435,91;3524855,75;;3524855,75;1360005,71;0;0;;9656153,120000001;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;9;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NUESTRA SEÑORA  DE LOS ANGELES 2;2017;2022;;213;PUENTE DE VALLECAS;Contrucción Calle Puerto De La Bonaigua, 45;Calle;Puerto de la Bonaigua;45;40.3864054;-3.6671987;15;VIVENDA;6284135,06;2835000;;0;0;0;0;;9119135,059999999;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;11;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NUESTRA SEÑORA  DE LOS ANGELES 14;2018;2024;;213;PUENTE DE VALLECAS;Contrucción Avenida San Diego, 89;Avenida;San Diego;89;40.3851781;-3.6680348;15;VIVENDA;3306898,87;8281486,44;;6111255,97;5473115,53;0;0;;23172756,810000002;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;28;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VILLAVERDE INGENIEROS;2019;2024;;217;VILLAVERDE;Contrucción Calle La Pícara Molinera, 62;Calle;La Pícara Molinera;62;40.3545193;-3.7050987;15;VIVENDA;1302315,78;5325983,4;;6003040,38;4937226,47;0;0;;17568566,03;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;40;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN BLOQUES 300;2022;2024;;217;VILLAVERDE;Calle Rocafort 28-48;Calle;Rocafort 28-48;28-48;40.34136508531099;-3.6862820469331106;15;VIVENDA;0;2330094,29;;6076851,3;3000000;0;0;;11406945,59;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;41;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LOS OLIVOS FASE 3;2021;2025;;210;LATINA;Calle San Fulgencio, 2;Calle;San Fulgencio, 2;2;40.341397795428264;-3.6863142334395285;15;VIVENDA;143105,13;85863,08;;5422145,32;8133217,98;13555363,3;0;;27339694,810000002;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;42;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LOS OLIVOS FASE 4;2021;2025;;210;LATINA;CalleSan Timoteo, 27;Calle;San Timoteo, 27;27;40.405076851000636;-3.736289884658139;15;VIVENDA;364321,14;218592,69;;3008677,53;4513016,3;7521693,84;0;;15626301,5;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;43;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN OTRAS PROCIONES (PEQUEÑAS);2023;2025;;213;PUENTE DE VALLECAS;Calle Garganta de Aisa, 16;Calle;Garganta de Aisa, 16;16;40.40373448875801;-3.6589631613129394;15;VIVENDA;0;0;;532420,54;798630,8;1331051,34;0;;2662102,68;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;44;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN ARROYO DEL FRESNO 3B;2023;2025;;208;FUENCARRAL-EL PARDO;Calle María de Maeztu, 24;Calle;María de Maeztu, 24;24;40.48866565310501;-3.7305976613088547;15;VIVENDA;0;0;;1397284,57;2095926,85;3493211,43;0;;6986422,85;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;45;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN CARABANCHEL (4.7.2.) PMS 29676;2023;2025;;211;CARABANCHEL;Avda. del Euro 37;Avenida;Euro 37;37;40.364356874348104;-3.749841403643573;15;VIVENDA;0;0;;3780428,88;5670643,32;9451072,2;0;;18902144,4;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;46;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN Pº DIRECCIÓN (D-1) PMS 31339;2022;2025;;206;TETUÁN;C/ Capitán Blanco Argibay nº 149;Calle;Capitán Blanco Argibay nº 149;149;40.46812165757599;-3.7073540459672856;15;VIVENDA;0;189021,44;;2354701,68;3532052,52;5886754,21;0;;11962529,850000001;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;47;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN EL CAÑAVERAL 13 (M34 CD);2022;2025;;219;VICÁLVARO;Calle Tolerancia, 19;Calle;Tolerancia, 19;19;40.405719231970316;-3.5571036036416;15;VIVENDA;0;820190,84;;2263295,18;3394942,78;5658237,96;0;;12136666,76;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;48;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓNEL ESPINILLO S6-P8;2022;2025;;217;VILLAVERDE;Calle de la Conciliación, 7;Calle;Conciliación, 7;7;40.36084443412499;-3.6918870334383262;15;VIVENDA;0;135263,14;;2678210,13;4017315,2;6695525,32;0;;13526313,790000001;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;49;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NTRA.SEÑORA DE LORETO PARCELA 3;2023;2025;;221;BARAJAS;Calle Venus, 5;Calle;Venus, 5;5;40.479169354293;-3.578461976173687;15;VIVENDA;0;0;;1434565,15;2151847,72;3586412,86;0;;7172825,73;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;50;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NTRA. SEÑORA DE LORETO PARCELA 4;2023;2025;;221;BARAJAS;Calle Venus, 1;Calle;Venus, 1;1;40.47808551885123;-3.57817584726942;15;VIVENDA;0;0;;966307,42;1449461,14;2415768,56;0;;4831537,12;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;51;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN PASEO DE LA DIRECCIÓN D-2;2022;2025;;206;TETUÁN;Calle Alberdi, 4;Calle;Alberdi, 4;4;40.46620910154984;-3.7079447757608723;15;VIVENDA;0;119625,3;;1618585,3;2427877,95;4046463,25;0;;8212551,800000001;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;52;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VALLECAS 2,70;2022;2025;;218;VILLA DE VALLECAS;Avda. Ensanche de Vallecas, 33;Avenida;Ensanche de Vallecas, 33;33;40.36375877525382;-3.600607275767229;15;VIVENDA;0;468789,04;;1893578,12;2840367,18;4733945,3;0;;9936679,64;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;53;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICÁLVARO LA CATALANA 1B Y 1 C;2021;2025;;219;VICÁLVARO;C/ del Abad Juan Catalán,62;Calle;Abad Juan Catalán,62;62;40.4073797091382;-3.591869275764499;15;VIVENDA;363;121366,67;;1297627,64;1946441,45;3244069,09;0;;6609867,85;EN PROCESO;;;2022-03-30
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;54;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN MAHOU CALDERÓN;2023;2025;;202;ARGANZUELA;Paseo Imperial, 34;Paseo;Imperial, 34;34;40.40350411948758;-3.7158279622711556;15;VIVENDA;0;0;;3400000;5100000;8500000;0;;17000000;EN PROCESO;;;2022-03-30
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/003;REHABILITACIÓN EDIFICIOS TEATRO FERNÁN GÓMEZ;2016;2024;;204;SALAMANCA;Plaza Colón, 4;Plaza;Colón;4;40.424681417884365;-3.6899877647205623;10;CULTURA;3151256,93;1801076,69;;0;100000;0;0;;5052333,62;EN PROCESO;;;2022-03-30
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2017/002;OBRA CIVIL TEATRO ESPAÑOL (CALLE DEL PRÍNCIPE, 25);2017;2024;;201;CENTRO;Calle Del Príncipe, 25;Calle;del Príncipe;25;40.4148623;-3.7023538;10;CULTURA;711614,76;250000;;0;100000;0;0;;1061614,76;EN PROCESO;;;2022-03-30
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/001;CASA DE CAMPO GENERAL. OBRA CIVIL E INSTALACIONES;2016;2024;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;40.4144657;-3.7401438;00;INVERSIONES DE CARÁCTER GENERAL;377299,47;350000;;1158492,86;100000;0;0;;1985792,33;EN PROCESO;;;2022-03-30
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/002;MADRID ARENA. INSTALACIONES;2016;2022;2022;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;40.4144658;-3.7401438;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;933238,5;713960,33;;0;0;0;0;;1647198,83;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/MD_2016_02_ConvencionesRehab_20.jpg;2022-03-30
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/005;PABELLÓN DE HEXÁGONOS. REHABILITACIÓN EDIFICIOS E INSTALACIONES;2016;2024;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;40.4144659;-3.7401438;00;INVERSIONES DE CARÁCTER GENERAL;1599387,32;150000;;0;100000;0;0;;1849387,32;EN PROCESO;;;2022-03-30
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/006;PABELLÓN CONVENCIONES. OBRA CIVIL, REHABILITACIÓN EDIFICIOS;2016;2022;2022;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;40.4148623;-3.7401438;14;SECTORES PRODUCTIVOS;1973017,75;126039,67;;0;0;0;0;;2099057,42;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/MD_2016_06_Instalaciones_Arena.jpg;2022-03-30
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/007;PABELLÓN DE  AUTORIDADES. REHABILITACIÓN EDIFICIOS;2016;2023;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;40.4144661;-3.7401438;00;INVERSIONES DE CARÁCTER GENERAL;0;20000;;0;0;0;500000;;520000;EN PROCESO;;;2022-03-30
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/00;TEATRO AUDITORIO. REHABILITACIÓN EDIFICIOS;2016;2024;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;40.4144662;-3.7401438;10;CULTURA;361739,56;100000;;400000;500000;0;0;;1361739,56;EN PROCESO;;;2022-03-30
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2022/01;DAOIZ Y VELARDE, PUESTA EN USO;2022;2024;;203;RETIRO;C/ del Alberche, 14;Calle;Alberche;14;40.40158651386616;-3.676751218093895;10;CULTURA;0;1025000;;515000;0;0;0;;1540000;EN PROCESO;;;2022-03-30
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2022/02;MATADERO.EVACUATORIOS, FACHADSA Y NAVE 11.;2022;2024;;202;ARGANZUELA;Plaza de Legazpi, 8;Plaza;de Legazpi;8;40.39175327942032;-3.696349075765458;10;CULTURA;0;1318653;;15000;0;0;0;;1333653;EN PROCESO;;;2022-03-30
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2022/03;PABELLÓN XII.REHABILITACIÓN DE EDIFICIOS.;2022;2024;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;40.4144660;-3.7401438;00;INVERSIONES DE CARÁCTER GENERAL;0;100000;;900000;100000;0;0;;1100000;EN PROCESO;;;2022-03-30
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2022/04;PABELLÓN DE RISTAL. REHABILITACIÓN DE EDIFICIOS.;2022;2024;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;40.4148623;-3.7401438;00;INVERSIONES DE CARÁCTER GENERAL;0;100000;;400000;500000;0;0;;1000000;EN PROCESO;;;2022-03-30
801;MERCAMADRID, S.A.;140;ECONOMÍA, INNOVACIÓN Y EMPLEO;2020/MERCA/001;MERCAMADRID. MEJORA ACCESOS, CONDICIONES DE MOVILIDAD E INSTALACIONES DE SEGURIDAD;2020;2025;;218;VILLA DE VALLECAS;Avenida Madrid S/N;Avenida;Madrid;;40.3616249;-3.664242;14;SECTORES PRODUCTIVOS;5496398,4;1080245;;890000;737000;610000;0;;8813643,4;EN PROCESO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/INVERSIONES_2020_MERCA_001.jpg;2022-03-30
801;MERCAMADRID, S.A.;140;ECONOMÍA, INNOVACIÓN Y EMPLEO;2020/MERCA/002;MERCADOS CENTRALES Y EDIFICACIONES;2020;2025;;218;VILLA DE VALLECAS;Avenida Madrid S/N;Avenida;Madrid;;40.3585575;-3.6675801;14;SECTORES PRODUCTIVOS;11976962,38;3358818,21;;1208818,21;848000;223000;0;;17615598,8;EN PROCESO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/INVERSIONES_2020_MERCA_002.jpg;2022-03-30
801;MERCAMADRID, S.A.;140;ECONOMÍA, INNOVACIÓN Y EMPLEO;2020/MERCA/003;AMPLIACIÓN MERCAMADRID. REFORESTACIÓN Y ADECUACIÓN DEL ENTORNO, NUEVOS CENTROS DE FORMACIÓN ALIMENTARIA, APARCAMIENTO Y MEJORA DEL CENTRO ADMINISTRATIVO;2020;2025;;218;VILLA DE VALLECAS;Avenida Madrid S/N;Avenida;Madrid;;40.36557798757299;-3.668069465062168;14;SECTORES PRODUCTIVOS;5956237,03;3522889,2;;5881676,2;6301376,2;6364350;0;;28026528,63;EN PROCESO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/INVERSIONES_2020_MERCA_003.jpg;2022-03-30
