Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real
;;1;151;17102;61921;2022/001340;2022/001340;ZONA VERDE ALBATANA, CALLE SANTA SUSANA. OBRAS DE ACONDICIONAMIENTO;216;HORTALEZA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;618247;0;618247;8,71;0;618238,29;618238,29;0;0;0
;;1;151;17102;61921;2022/001345;2022/001345;ZONA VERDE PLAZA LUGAR DE LOS POETAS, ANEXA PARQUE LUISA CARNÉS. OBRAS DE ADECUACIÓN;209;MONCLOA-ARAVACA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;391263;0;391263;24,68;0;391238,32;391238,32;0;0;0
;;1;151;17102;61921;2022/001456;2022/001456;CAMINOS PARA SENDA CICLABLE ENTRE LOS BARRIOS DE SANTA MARÍA Y MANOTERAS. ACONDICIONAMIENTO;216;HORTALEZA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;640230;0;640230;8,19;0;640221,81;640221,81;0;0;0
;;1;151;16001;60914;2015/000224;2015/000224;AUMENTO DE LA CAPACIDAD DEL DESAGÜE DEL TRAMO INFERIOR ARROYO DE LOS MIGUELES;219;VICALVARO;9;MEDIO AMBIENTE;3;ALCANTARILLADO Y COLECTORES;;;;;;;300000;0;300000;300000;0;0;0;0;0;0
;;1;151;16001;60914;2021/000235;2021/000235;INTERVENCIONES EN COLECTORES, ACTUACIONES DE DRENAJE Y DESAGÜE;998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;3;ALCANTARILLADO Y COLECTORES;;;;;;;50000;-958;49042;49042;0;0;0;0;0;0
;;1;151;16001;60914;2023/001138;2023/001138;COLECTORES DE VICÁLVARO B Y LA DEHESA. OBRAS DE CONEXIÓN;219;VICALVARO;9;MEDIO AMBIENTE;3;ALCANTARILLADO Y COLECTORES;;;;;;;1273366;0;1273366;2,31;0;1273363,69;1273363,69;33837,79;0;33837,79
;;1;151;16001;60914;2023/001139;2023/001139;PLAZA DE MANUEL BECERRA. HOMOLOGACIÓN SISTEMA DE DRENAJE DE AGUAS PLUVIALES;204;SALAMANCA;9;MEDIO AMBIENTE;3;ALCANTARILLADO Y COLECTORES;;;;;;;162104;958;163062;0,75;0;163061,25;163061,25;796,18;0;0
;;1;151;16001;60914;2023/001140;2023/001140;RÍO MANZANARES. OBRAS DE DEMOLICIÓN DE ALIVIADEROS EN DESUSO;998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;3;ALCANTARILLADO Y COLECTORES;;;;;;;599108;0;599108;599108;0;0;0;0;0;0
;;1;151;16001;60914;2024/001005;2024/001005;REDACCIÓN PROYECTOS INGENIERÍA DEL AGUA;998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;3;ALCANTARILLADO Y COLECTORES;;;;;;;50000;0;50000;50000;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;151;16001;60914;2015/000224;2015/000224;AUMENTO DE LA CAPACIDAD DEL DESAGÜE DEL TRAMO INFERIOR ARROYO DE LOS MIGUELES;219;VICALVARO;9;MEDIO AMBIENTE;3;ALCANTARILLADO Y COLECTORES;;;;;;;0;4388429,75;4388429,75;4388429,75;0;0;0;0;0;0
;;1;151;16001;60916;2023/001348;2023/001348;OBRAS EJECUCIÓN DE INSTALACIONES HIDRAULICAS DE FUENTES BEBEDERO EN LA CIUDAD DE MADRID;998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;2;FUENTES Y ESTANQUES;;;;;;;500000;0;500000;500000;0;0;0;0;0;0
;;1;151;16001;60916;2024/000225;2024/000225;FUENTES ORNAMENTALES EN LA CIUDAD DE MADRID. INSTALACIÓN;998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;2;FUENTES Y ESTANQUES;;;;;;;90000;0;90000;90000;0;0;0;0;0;0
;;1;151;16001;60999;2024/001005;2024/001005;REDACCIÓN PROYECTOS INGENIERÍA DEL AGUA;998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;3;ALCANTARILLADO Y COLECTORES;;;;;;;50000;0;50000;50000;0;0;0;0;0;0
;;1;151;16001;61999;2019/004321;2019/004321;DEPURADORA DE BUTARQUE CONSOLIDACIÓN DE LOS TERRENOS;217;VILLAVERDE;9;MEDIO AMBIENTE;4;INSTALACIONES PARA LA DEPURACIÓN DEL AGUA;;;;;;;2838288;0;2838288;99995,38;0;2738292,62;2738292,62;20910,08;0;0
;;1;151;16001;61999;2019/004339;2019/004339;RIEGO DE ZONAS VERDES EN SANCHINARRO CON AGUA REGENERADA;216;HORTALEZA;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;336912;-119395;217517;184118,65;0;33398,35;33398,35;0;0;0
;;1;151;16001;61999;2022/001389;2022/001389;PARQUE DE VALDEBERNARDO. OBRAS DE REHABILITACIÓN INSTALACIONES DE APROVECHAMIENTO AGUAS FREÁTICAS;219;VICALVARO;9;MEDIO AMBIENTE;4;INSTALACIONES PARA LA DEPURACIÓN DEL AGUA;;;;;;;574169;0;574169;1,2;0;574167,8;574167,8;409543,13;0;214274,82
;;1;151;16001;61999;2022/001626;2022/001626;MEJORA RED DE AGUA REGENERADA PARA LAS ZONAS VERDES DEL ESTADIO CÍVITAS METROPOLITANO;220;SAN BLAS-CANILLEJAS;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;223272;29735;253007;2,34;0;253004,66;253004,66;149621,99;0;146253,71
;;1;151;16001;61999;2023/000442;2023/000442;CANTONES DE LIMPIEZA. ACOMETIDAS DE AGUA REGENERADA;998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;625882;-625880,5;1,5;1,5;0;0;0;0;0;0
;;1;151;16001;61999;2023/000442;2023/010442;CANTONES DE LIMPIEZA DEL DISTRITO DE FUENCARRAL-EL PARDO. ACOMETIDAS DE AGUA REGENERADA;208;FUENCARRAL-EL PARDO;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;417253,97;417253,97;0;0;417253,97;417253,97;7924,38;0;2734,74
;;1;151;16001;61999;2023/000442;2023/020442;CANTÓN DE LIMPIEZA DEL DISTRITO VILLA DE VALLECAS. ACOMETIDA DE AGUA REGENERADA;218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;138580,82;138580,82;0;0;138580,82;138580,82;61048,32;0;61048,32
;;1;151;16001;61999;2023/000442;2023/030442;CANTÓN DE LIMPIEZA DEL DISTRITO DE CIUDAD LINEAL. ACOMETIDA DE AGUA REGENERADA;215;CIUDAD LINEAL;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;75105,71;75105,71;0;0;75105,71;75105,71;2594,82;0;0
;;1;151;16001;61999;2024/000228;2024/000228;MARGEN IZQUIERDA DEL RÍO MANZANARES A LA ALTURA DE LA C/ADELINA PATTI. OBRAS DE REGENERACIÓN;208;FUENCARRAL-EL PARDO;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;140000;0;140000;140000;0;0;0;0;0;0
;;1;151;16001;61999;2024/001005;2024/001005;REDACCIÓN PROYECTOS INGENIERÍA DEL AGUA;998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;3;ALCANTARILLADO Y COLECTORES;;;;;;;50000;-47893,74;2106,26;2106,26;0;0;0;0;0;0
;;1;151;16001;61999;2024/001014;2024/001014;ARROYO POZUELO. REPARACIÓN DE TALUDES Y SOLERA DEL CAUCE;209;MONCLOA-ARAVACA;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;47893,74;47893,74;0;0;47893,74;47893,74;47893,74;0;47893,74
;;1;151;16001;61999;2024/001052;2024/001052;DEPÓSITO DE AGUA REGENERADA DE ARROYO DEL FRESNO. OBRAS DE REHABILITACIÓN Y MEJORA;208;FUENCARRAL-EL PARDO;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;10940;10940;891,12;0;10048,88;10048,88;0;0;0
;;1;151;16001;61999;2024/001121;2024/001121;ALIVIADEROS BUTARQUE I Y II DEL RÍO MANZANARES. OBRAS DE REPARACIÓN;217;VILLAVERDE;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;34360;34360;6,48;0;34353,52;34353,52;0;0;0
;;1;151;16001;61999;2024/001122;2024/001122;MARGEN IZQUIERDO RIO MANZANARES, ENFRENTE ESTANQUE TORMENTAS BUTARQUE. OBRAS ESTABILIZACIÓN TALULES;218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;39300;39300;12,17;0;39287,83;39287,83;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;151;16001;61999;2023/001425;2023/001425;SENDA PEATONAL MARGEN DERECHA RÍO ENTRE PRESA 9 Y PARQUE LINEAL. MEJORA ACCESIBILIDAD;212;USERA;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;877695;0;877695;838360,32;0;39334,68;39334,68;0;0;0
;;1;151;16001;62700;2019/000544;2019/000544;ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE REJAS. OBRAS ADECUACIÓN Y MEJORA;221;BARAJAS;9;MEDIO AMBIENTE;4;INSTALACIONES PARA LA DEPURACIÓN DEL AGUA;;;;;;;15221668;0;15221668;0,77;0;15221667,23;15221667,23;726549,01;0;726549,01
;;1;151;16001;62700;2019/000545;2019/000545;ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE VALDEBEBAS. OBRAS DE ADECUACIÓN Y MEJORA;221;BARAJAS;9;MEDIO AMBIENTE;4;INSTALACIONES PARA LA DEPURACIÓN DEL AGUA;;;;;;;18380942;0;18380942;0,12;0;18380941,88;18380941,88;3462750,27;0;3462750,27
;;1;151;16001;62700;2019/003811;2019/003811;ESTANQUE DEL PARQUE DEL RETIRO. ACONDICIONAMIENTO ESTACIÓN DE TRATAMIENTO DE AGUAS;203;RETIRO;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;25000;0;25000;80,47;0;24919,53;24919,53;0;0;0
;;1;151;16001;62700;2024/001005;2024/001005;REDACCIÓN PROYECTOS INGENIERÍA DEL AGUA;998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;3;ALCANTARILLADO Y COLECTORES;;;;;;;50000;0;50000;50000;0;0;0;0;0;0
;;1;151;16001;62799;2019/003809;2019/003809;RÁPIDO DE LA RED DE ALCANTARILLADO DE LA CUENCA DE BUTARQUE. APROVECHAMIENTO ENERGÉTICO;217;VILLAVERDE;9;MEDIO AMBIENTE;3;ALCANTARILLADO Y COLECTORES;;;;;;;130000;-78000;52000;52000;0;0;0;0;0;0
;;1;151;16001;62799;2022/001332;2022/001332;ENTORNO RÍO MANZANARES. ALUMBRADO MONUMENTAL;202;ARGANZUELA;8;MANTENIMIENTO URBANO;0;ALUMBRADO PÚBLICO;;;;;;;297814;39000;336814;307236,76;0;29577,24;29577,24;0;0;0
;;1;151;16001;62799;2022/001332;2022/001332;ENTORNO RÍO MANZANARES. ALUMBRADO MONUMENTAL;210;LATINA;8;MANTENIMIENTO URBANO;0;ALUMBRADO PÚBLICO;;;;;;;297815;39000;336815;307237,76;0;29577,24;29577,24;0;0;0
;;1;151;16001;63200;2024/000226;2024/000226;EDIFICIO CENTRO DE CONTROL RÍO MANZANARES. OBRAS DE REMODELACIÓN PLANTA INFERIOR;209;MONCLOA-ARAVACA;9;MEDIO AMBIENTE;7;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;300000;0;300000;300000;0;0;0;0;0;0
;;1;151;16070;61999;2024/000227;2024/000227;ALIVIADEROS DE LOS ESTANQUES DE TORMENTAS DE ABROÑIGALES Y LA GAVIA. ADECUACIÓN Y ACONDICIONAMIENTO;218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;3;ALCANTARILLADO Y COLECTORES;;;;;;;1000000;0;1000000;975730,03;0;24269,97;24269,97;0;0;0
;;1;151;16230;62701;2019/000344;2019/000344;NUEVA PLANTA DE MATERIA ORGÁNICA EN EL PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;5;TRATAMIENTO DE RESIDUOS;;;;;;;163979;0;163979;0,26;0;163978,74;163978,74;81989,4;0;54659,6
;;1;151;16230;62701;2021/000001;2021/000001;CENTRO DE TRATAMIENTO  LAS DEHESAS. SISTEMAS DE DESODORIZACIÓN;218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;5;TRATAMIENTO DE RESIDUOS;;;;;;;6502948;0;6502948;0,63;584614,97;5918332,4;5918332,4;0;0;0
;;1;151;16278;62701;2019/000344;2019/000344;NUEVA PLANTA DE MATERIA ORGÁNICA EN EL PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;5;TRATAMIENTO DE RESIDUOS;;;;;;;11558643;1584721;13143364;1584722,57;6532,44;11552108,99;11552108,99;1544440,99;0;462922,18
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;151;16278;62701;2019/000344;2019/000344;NUEVA PLANTA DE MATERIA ORGÁNICA EN EL PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;5;TRATAMIENTO DE RESIDUOS;;;;;;;0;307524,18;307524,18;0;0;307524,18;307524,18;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;151;16301;60913;2023/003025;2023/003025;NUEVOS BANCOS EN PLAZAS, PARQUES, JARDINES Y ÁREAS SINGULARES. INSTALACIÓN (ID 21: 18994);998;VARIOS DISTRITOS;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;300000;0;300000;300000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;151;16301;60913;2023/003052;2023/003052;ÁREAS INFANTILES DE INTEGRACIÓN. ACTUACIONES DE TRANSFORMACIÓN E INSTALACIÓN (ID 21: 17328);998;VARIOS DISTRITOS;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;2500000;0;2500000;2500000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;151;16301;60913;2023/003053;2023/003053;ÁREA INFANTIL SINGULAR PARQUE ENRIQUE TIERNO GALVÁN. TRANSFORMACIÓN E INSTALACIÓN (ID 21: 17669);202;ARGANZUELA;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;450000;0;450000;450000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;151;16301;60913;2023/003054;2023/003054;ÁREA DE MAYORES EN EL BARRIO DE GOYA, DISTRITO DE LATINA. INSTALACIÓN (ID 21: 17698);210;LATINA;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;35000;0;35000;11466,71;0;23533,29;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;151;16301;60913;2023/003055;2023/003055;ÁREA INFANTIL SINGULAR EN EL PARQUE DE INGENIEROS. TRANSFORMACIÓN E INSTALACIÓN (ID 21: 18676);217;VILLAVERDE;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;350000;0;350000;350000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;151;16301;60913;2023/003057;2023/003057;ÁREA INFANTIL SINGULAR EN EL CAÑAVERAL. INSTALACIÓN (ID 21: 19126);219;VICALVARO;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;400000;0;400000;400000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;151;17101;61913;2023/003039;2023/003039;PARQUE DEHESA DE LA VILLA. MODERNIZACIÓN ÁREAS INFANTILES (ID 21: 18084);209;MONCLOA-ARAVACA;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;650000;0;650000;650000;0;0;0;0;0;0
;;1;151;17101;61920;2017/000244;2017/000244;PARQUE DE LA CASA DE CAMPO. ACTUACIONES DE REHABILITACIÓN;209;MONCLOA-ARAVACA;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;1818129;72940,2;1891069,2;0;0;1891069,2;1891069,2;757426,69;0;449478,63
;;1;151;17101;61920;2019/003805;2019/003805;PARQUE ENRIQUE TIERNO GALVÁN. OBRAS DE MEJORA Y RECUPERACIÓN;202;ARGANZUELA;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;205000;-109292,37;95707,63;95707,63;0;0;0;0;0;0
;;1;151;17101;61920;2021/001304;2021/001304;ROSALEDA DEL PARQUE DEL OESTE. REHABILITACIÓN PÉRGOLA Y REPARACIÓN DE DAÑOS;209;MONCLOA-ARAVACA;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;61516;26558,83;88074,83;0;0;88074,83;88074,83;0;0;0
;;1;151;17101;61920;2022/000162;2022/000162;MUSEO ESTUFAS RETIRO. INSTALACIÓN;203;RETIRO;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;314059;0;314059;294,86;0;313764,14;35705,89;0;0;0
;;1;151;17101;61920;2022/001341;2022/001341;PARQUE GALIANA. OBRAS DE REHABILITACIÓN;212;USERA;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;550424;0;550424;3,19;0;550420,81;550420,81;0;0;0
;;1;151;17101;61920;2022/001432;2022/001432;JARDÍN HISTÓRICO EL CAPRICHO ALAMEDA DE OSUNA. RESTAURACIÓN FORTÍN Y CASINO DE BAILE;221;BARAJAS;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;100000;-18150;81850;81850;0;0;0;0;0;0
;;1;151;17101;61920;2024/001023;2024/001023;PARQUE DE LA QUINTA DE TORRE ARIAS.OBRAS DE APEO Y PROTECCIÓN DEL MURO OESTE;220;SAN BLAS-CANILLEJAS;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;0;9793,34;9793,34;0;0;9793,34;9793,34;9793,34;0;0
;;1;151;17101;61920;2024/001099;2024/001099;VIVERO MUNICIPAL DE MIGAS CALIENTES. REHABILITACIÓN DE INFRAESTRUCTURAS;209;MONCLOA-ARAVACA;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;0;18150;18150;605;0;17545;17545;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;151;17101;61920;2022/000632;2022/000632;PARQUES DE LA CIUDAD DE MADRID. PLANTACIONES ARBÓREAS PARA COMPENSACIÓN EMISIONES CO2;998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;0;8626,59;8626,59;8626,59;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;151;17101;61920;2022/000632;2022/010632;PARQUE CASA DE CAMPO. PLANTACIONES ARBÓREAS PARA COMPENSACIÓN EMISIONES CO2;209;MONCLOA-ARAVACA;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;0;30199,54;30199,54;0;0;30199,54;30199,54;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;151;17101;61920;2022/000632;2023/001491;PARQUE ENRIQUE TIERNO GALVÁN. PLANTACIONES ARBÓREAS PARA COMPENSACIÓN EMISIONES CO2;202;ARGANZUELA;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;0;33560,33;33560,33;0;0;33560,33;33560,33;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;151;17101;61920;2022/000632;2023/001492;PARQUE EVA DUARTE. PLANTACIONES ARBÓREAS PARA COMPENSACIÓN EMISIONES CO2;204;SALAMANCA;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;0;10631,88;10631,88;0;0;10631,88;10631,88;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;151;17101;61920;2022/000632;2023/001493;MUSEO ESCULTURAS AL AIRE LIBRE, Pº CASTELLANA. PLANTACIONES ARBÓREAS PARA COMPENSACIÓN EMISIONES CO2;998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;0;3505,81;3505,81;0;0;3505,81;3505,81;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;151;17101;61920;2022/001342;2022/001342;PARQUE DE LAS CATARATAS. OBRAS DE REHABILITACIÓN;218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;0;PARQUES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;40000;-40000;0;0;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;151;17101;61920;2023/001128;2023/001128;PARQUES QUINTAS TORRE ARIAS-MOLINOS. ADECUACIÓN PUERTA CERRAMIENTO NO HISTÓRICO Y CONEXIÓN PEATONAL;220;SAN BLAS-CANILLEJAS;9;MEDIO AMBIENTE;0;PARQUES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;402870;0;402870;623,58;0;402246,42;402246,42;0;0;0
;;1;151;17101;61921;2021/000332;2021/000332;ZONAS VERDES AVDA. RAFAELA YBARRA Y AVDA. LOS POBLADOS, DISTRITO USERA. REHABILITACIÓN;212;USERA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;205000;-18089,5;186910,5;186910,5;0;0;0;0;0;0
;;1;151;17101;61921;2024/000428;2024/000428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DE LA CIUDAD DE MADRID;998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;387,2;387,2;387,2;0;0;0;0;0;0
;;1;151;17101;61921;2024/000428;2024/010428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO FUENCARRAL-EL PARDO;208;FUENCARRAL-EL PARDO;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;2180,3;2180,3;0;0;2180,3;2180,3;0;0;0
;;1;151;17101;61921;2024/000428;2024/020428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO DE MONCLOA-ARAVACA;209;MONCLOA-ARAVACA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;2131,37;2131,37;0;0;2131,37;2131,37;0;0;0
;;1;151;17101;61921;2024/000428;2024/030428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;592,04;592,04;0;0;592,04;592,04;0;0;0
;;1;151;17101;61921;2024/000428;2024/040428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO DE HORTALEZA;220;SAN BLAS-CANILLEJAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;1835,35;1835,35;0;0;1835,35;1835,35;0;0;0
;;1;151;17101;61921;2024/000428;2024/050428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO DE BARAJAS;221;BARAJAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;592,05;592,05;0;0;592,05;592,05;0;0;0
;;1;151;17101;61921;2024/000428;2024/060428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO DE LATINA;210;LATINA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;1184,11;1184,11;0;0;1184,11;1184,11;0;0;0
;;1;151;17101;61921;2024/000428;2024/070428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO DE CARABANCHEL;211;CARABANCHEL;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;592,05;592,05;0;0;592,05;592,05;0;0;0
;;1;151;17101;61921;2024/000428;2024/080428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO DE USERA;212;USERA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;592,05;592,05;0;0;592,05;592,05;0;0;0
;;1;151;17101;61921;2024/000428;2024/090428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO DE VILLAVERDE;217;VILLAVERDE;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;1184,11;1184,11;0;0;1184,11;1184,11;0;0;0
;;1;151;17101;61921;2024/000428;2024/100428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO DE PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;1184,11;1184,11;0;0;1184,11;1184,11;0;0;0
;;1;151;17101;61921;2024/000428;2024/110428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;2131,38;2131,38;0;0;2131,38;2131,38;0;0;0
;;1;151;17101;61921;2024/000428;2024/120428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO DE MORATALAZ;214;MORATALAZ;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;592,05;592,05;0;0;592,05;592,05;0;0;0
;;1;151;17101;61921;2024/000428;2024/130428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO DE VICÁLVARO;219;VICALVARO;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;1727,22;1727,22;0;0;1727,22;1727,22;0;0;0
;;1;151;17101;61921;2024/000428;2024/140428;REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;1184,11;1184,11;0;0;1184,11;1184,11;0;0;0
